Species;Event;Latitude;Longitude;Plot;DOY_day;Plant_h_cm;Biom_tot_g
C_holosteoides;HAI;51.1025;10.3822;HEG41;130;18.8;0.43
C_holosteoides;HAI;51.1025;10.3822;HEG41;120;25.5;0.771
C_holosteoides;HAI;51.1025;10.3822;HEG41;137;14.9;0.266
C_holosteoides;HAI;51.1025;10.3822;HEG41;123;44;1.911
C_holosteoides;HAI;51.1025;10.3822;HEG41;127;23.9;0.932
C_holosteoides;HAI;51.1025;10.3822;HEG41;99;30.1;1.653
C_holosteoides;HAI;51.1025;10.3822;HEG41;123;29.8;0.519
C_holosteoides;HAI;51.1025;10.3822;HEG41;144;21.3;0.439
C_holosteoides;HAI;51.1025;10.3822;HEG41;111;20.7;0.436
C_holosteoides;HAI;51.1025;10.3822;HEG41;106;28.1;1.101
C_holosteoides;HAI;51.1025;10.3822;HEG41;123;20.6;0.388
C_holosteoides;HAI;51.1025;10.3822;HEG41;130;42;4.23
C_holosteoides;HAI;51.1025;10.3822;HEG41;123;16.8;0.213
C_holosteoides;HAI;51.1025;10.3822;HEG41;123;34.2;3.56
C_holosteoides;HAI;51.1025;10.3822;HEG41;125;40.7;4.315
C_holosteoides;HAI;51.1025;10.3822;HEG41;130;47;3.528
C_holosteoides;HAI;51.1025;10.3822;HEG42;113;25.7;0.56
C_holosteoides;HAI;51.1025;10.3822;HEG42;130;22.4;0.462
C_holosteoides;HAI;51.1025;10.3822;HEG42;116;30.2;0.862
C_holosteoides;HAI;51.1025;10.3822;HEG42;127;24.7;0.713
C_holosteoides;HAI;51.1025;10.3822;HEG42;130;36.1;3.612
C_holosteoides;HAI;51.1025;10.3822;HEG42;127;22.7;0.471
C_holosteoides;HAI;51.1025;10.3822;HEG42;118;44.5;5.025
C_holosteoides;HAI;51.1025;10.3822;HEG42;123;23.2;0.487
C_holosteoides;HAI;51.1025;10.3822;HEG42;127;20.2;0.777
C_holosteoides;HAI;51.1025;10.3822;HEG42;132;23.2;0.83
C_holosteoides;HAI;51.1025;10.3822;HEG43;125;28.2;1.205
C_holosteoides;HAI;51.1025;10.3822;HEG43;125;16.5;0.533
C_holosteoides;HAI;51.1025;10.3822;HEG43;127;21;0.797
C_holosteoides;HAI;51.1025;10.3822;HEG43;120;14.9;0.381
C_holosteoides;HAI;51.1025;10.3822;HEG43;113;14.9;0.365
C_holosteoides;HAI;51.1025;10.3822;HEG43;99;17.7;0.381
C_holosteoides;HAI;51.1025;10.3822;HEG43;106;13.7;0.288
C_holosteoides;HAI;51.1025;10.3822;HEG43;113;39.3;10.708
C_holosteoides;HAI;51.1025;10.3822;HEG43;91;15.5;0.331
C_holosteoides;HAI;51.1025;10.3822;HEG43;104;15.7;NA
C_holosteoides;HAI;51.1025;10.3822;HEG44;130;22;0.209
C_holosteoides;HAI;51.1025;10.3822;HEG44;123;35.8;3.935
C_holosteoides;HAI;51.1025;10.3822;HEG44;113;22.8;2.262
C_holosteoides;HAI;51.1025;10.3822;HEG44;127;32.7;2.003
C_holosteoides;HAI;51.1025;10.3822;HEG44;120;33.6;1.88
C_holosteoides;HAI;51.1025;10.3822;HEG44;123;19.6;0.418
C_holosteoides;HAI;51.1025;10.3822;HEG44;132;18.4;0.452
C_holosteoides;HAI;51.1025;10.3822;HEG44;130;42.9;4.958
C_holosteoides;HAI;51.1025;10.3822;HEG44;118;28.3;2.604
C_holosteoides;HAI;51.1025;10.3822;HEG44;120;34;2.178
C_holosteoides;HAI;51.1025;10.3822;HEG46;137;46.3;2.015
C_holosteoides;HAI;51.1025;10.3822;HEG46;120;27.3;1.948
C_holosteoides;HAI;51.1025;10.3822;HEG46;102;51.3;7.191
C_holosteoides;HAI;51.1025;10.3822;HEG46;120;33.2;5.152
C_holosteoides;HAI;51.1025;10.3822;HEG46;139;27.4;0.723
C_holosteoides;HAI;51.1025;10.3822;HEG46;116;14.2;0.32
C_holosteoides;HAI;51.1025;10.3822;HEG46;130;20;0.415
C_holosteoides;HAI;51.1025;10.3822;HEG46;130;18.8;0.258
C_holosteoides;HAI;51.1025;10.3822;HEG46;123;39;2.107
C_holosteoides;HAI;51.1025;10.3822;HEG46;134;19.2;0.331
C_holosteoides;HAI;51.1025;10.3822;HEG47;120;34.2;1.852
C_holosteoides;HAI;51.1025;10.3822;HEG47;111;17.5;0.22
C_holosteoides;HAI;51.1025;10.3822;HEG47;130;28.6;1.414
C_holosteoides;HAI;51.1025;10.3822;HEG47;109;20.9;0.64
C_holosteoides;HAI;51.1025;10.3822;HEG47;123;29.3;1.15
C_holosteoides;HAI;51.1025;10.3822;HEG47;123;32;2.113
C_holosteoides;HAI;51.1025;10.3822;HEG47;125;19.2;0.452
C_holosteoides;HAI;51.1025;10.3822;HEG47;120;26.8;0.75
C_holosteoides;HAI;51.1025;10.3822;HEG47;120;42;0.957
C_holosteoides;HAI;51.1025;10.3822;HEG47;109;24.5;0.439
C_holosteoides;HAI;51.1025;10.3822;HEG47;120;26;0.535
C_holosteoides;HAI;51.1025;10.3822;HEG47;91;43.7;7.979
C_holosteoides;HAI;51.1025;10.3822;HEG47;120;17.7;0.355
C_holosteoides;HAI;51.1025;10.3822;HEG47;127;45.8;7.071
C_holosteoides;HAI;51.1025;10.3822;HEG47;123;26.3;0.46
C_holosteoides;HAI;51.1025;10.3822;HEG47;90;25.6;1.071
C_holosteoides;HAI;51.1025;10.3822;HEG47;125;19.8;0.513
C_holosteoides;HAI;51.1025;10.3822;HEG47;123;24.7;0.513
C_holosteoides;HAI;51.1025;10.3822;HEG47;120;55.2;15.635
C_holosteoides;HAI;51.1025;10.3822;HEG47;137;26;0.353
C_holosteoides;HAI;51.1025;10.3822;HEG49;120;46.6;7.388
C_holosteoides;HAI;51.1025;10.3822;HEG49;120;27.7;1.121
C_holosteoides;HAI;51.1025;10.3822;HEG49;90;51.1;4.343
C_holosteoides;HAI;51.1025;10.3822;HEG49;118;53.2;7.276
C_holosteoides;HAI;51.1025;10.3822;HEG49;116;46.6;5.94
C_holosteoides;HAI;51.1025;10.3822;HEG49;120;55.8;3.771
C_holosteoides;HAI;51.1025;10.3822;HEG49;116;38;3.74
C_holosteoides;HAI;51.1025;10.3822;HEG49;120;21.8;0.686
C_holosteoides;HAI;51.1025;10.3822;HEG49;91;12.6;0.206
C_holosteoides;HAI;51.1025;10.3822;HEG49;95;26;0.299
C_holosteoides;HAI;51.1025;10.3822;HEG50;118;48.2;9.344
C_holosteoides;HAI;51.1025;10.3822;HEG50;118;25.2;0.487
C_holosteoides;HAI;51.1025;10.3822;HEG50;118;47.3;2.702
C_holosteoides;HAI;51.1025;10.3822;HEG50;120;20.7;0.695
C_holosteoides;HAI;51.1025;10.3822;HEG50;90;43.7;2.989
C_holosteoides;HAI;51.1025;10.3822;HEG50;158;3.3;0.06
C_holosteoides;HAI;51.1025;10.3822;HEG50;137;28.3;1.377
C_holosteoides;HAI;51.1025;10.3822;HEG50;90;44;5.186
C_holosteoides;HAI;51.1025;10.3822;HEG50;118;32.7;2.484
C_holosteoides;HAI;51.1025;10.3822;HEG50;127;38.4;2.496
C_holosteoides;SCH;53.0226;13.7838;SEG1;141;34.6;1.783
C_holosteoides;SCH;53.0226;13.7838;SEG1;144;21.8;0.409
C_holosteoides;SCH;53.0226;13.7838;SEG1;95;47.4;9.693
C_holosteoides;SCH;53.0226;13.7838;SEG1;134;15.4;0.381
C_holosteoides;SCH;53.0226;13.7838;SEG1;125;29.5;1.94
C_holosteoides;SCH;53.0226;13.7838;SEG1;144;16;0.377
C_holosteoides;SCH;53.0226;13.7838;SEG1;99;35;2.471
C_holosteoides;SCH;53.0226;13.7838;SEG1;118;32.8;2.327
C_holosteoides;SCH;53.0226;13.7838;SEG1;141;22.2;0.479
C_holosteoides;SCH;53.0226;13.7838;SEG2;125;54.3;26.074
C_holosteoides;SCH;53.0226;13.7838;SEG2;132;32.5;1.243
C_holosteoides;SCH;53.0226;13.7838;SEG2;139;21.8;0.356
C_holosteoides;SCH;53.0226;13.7838;SEG2;137;16.3;0.316
C_holosteoides;SCH;53.0226;13.7838;SEG2;134;23.2;0.387
C_holosteoides;SCH;53.0226;13.7838;SEG2;130;20.1;0.295
C_holosteoides;SCH;53.0226;13.7838;SEG2;127;32.6;1.401
C_holosteoides;SCH;53.0226;13.7838;SEG2;139;22.4;0.534
C_holosteoides;SCH;53.0226;13.7838;SEG2;144;16.3;0.58
C_holosteoides;SCH;53.0226;13.7838;SEG2;144;26.2;0.844
C_holosteoides;SCH;53.0226;13.7838;SEG3;139;11.5;0.095
C_holosteoides;SCH;53.0226;13.7838;SEG3;116;17.6;0.257
C_holosteoides;SCH;53.0226;13.7838;SEG3;116;24.2;0.926
C_holosteoides;SCH;53.0226;13.7838;SEG3;102;24.4;0.955
C_holosteoides;SCH;53.0226;13.7838;SEG3;104;28.7;1.445
C_holosteoides;SCH;53.0226;13.7838;SEG3;123;33.4;1.582
C_holosteoides;SCH;53.0226;13.7838;SEG3;130;26.8;0.674
C_holosteoides;SCH;53.0226;13.7838;SEG3;123;40.2;4.294
C_holosteoides;SCH;53.0226;13.7838;SEG3;130;16.3;0.348
C_holosteoides;SCH;53.0226;13.7838;SEG3;123;35.8;1.69
C_holosteoides;SCH;53.0226;13.7838;SEG6;130;32.8;1.816
C_holosteoides;SCH;53.0226;13.7838;SEG6;118;21.1;0.736
C_holosteoides;SCH;53.0226;13.7838;SEG6;106;30.5;3.547
C_holosteoides;SCH;53.0226;13.7838;SEG6;104;18.3;0.26
C_holosteoides;SCH;53.0226;13.7838;SEG6;187;24.4;0.595
C_holosteoides;SCH;53.0226;13.7838;SEG6;95;23.7;0.817
C_holosteoides;SCH;53.0226;13.7838;SEG6;123;41.3;2.525
C_holosteoides;SCH;53.0226;13.7838;SEG6;120;22.3;0.555
C_holosteoides;SCH;53.0226;13.7838;SEG6;NA;6.2;NA
C_holosteoides;SCH;53.0226;13.7838;SEG6;111;20.6;0.378
C_holosteoides;SCH;53.0226;13.7838;SEG8;125;18.4;0.38
C_holosteoides;SCH;53.0226;13.7838;SEG8;109;21.5;0.902
C_holosteoides;SCH;53.0226;13.7838;SEG8;127;40.2;4.303
C_holosteoides;SCH;53.0226;13.7838;SEG8;120;59;13.508
C_holosteoides;SCH;53.0226;13.7838;SEG8;120;22.5;0.665
C_holosteoides;SCH;53.0226;13.7838;SEG8;120;35.7;2.259
C_holosteoides;SCH;53.0226;13.7838;SEG8;130;18.7;0.33
C_holosteoides;SCH;53.0226;13.7838;SEG9;118;26.7;1.203
C_holosteoides;SCH;53.0226;13.7838;SEG9;90;19.2;0.758
C_holosteoides;SCH;53.0226;13.7838;SEG9;116;18.2;0.387
C_holosteoides;SCH;53.0226;13.7838;SEG9;137;18.3;0.499
C_holosteoides;SCH;53.0226;13.7838;SEG9;123;10.6;0.42
C_holosteoides;SCH;53.0226;13.7838;SEG9;104;32.3;2.977
C_holosteoides;SCH;53.0226;13.7838;SEG9;137;25.6;0.886
C_holosteoides;SCH;53.0226;13.7838;SEG9;130;19.2;0.812
C_holosteoides;SCH;53.0226;13.7838;SEG9;130;20.5;0.77
C_holosteoides;SCH;53.0226;13.7838;SEG9;95;38.3;5.405
C_holosteoides;SCH;53.0226;13.7838;SEG10;120;28.1;0.563
C_holosteoides;SCH;53.0226;13.7838;SEG10;123;32.5;1.852
C_holosteoides;SCH;53.0226;13.7838;SEG10;125;21.2;0.278
C_holosteoides;SCH;53.0226;13.7838;SEG10;127;31.9;1.458
C_holosteoides;SCH;53.0226;13.7838;SEG10;123;47.1;3.491
C_holosteoides;SCH;53.0226;13.7838;SEG10;123;20;0.308
C_holosteoides;SCH;53.0226;13.7838;SEG10;120;22.8;0.431
C_holosteoides;SCH;53.0226;13.7838;SEG10;144;17.9;0.452
C_holosteoides;SCH;53.0226;13.7838;SEG10;123;22.7;0.47
C_holosteoides;SCH;53.0226;13.7838;SEG10;123;18.3;0.237
C_holosteoides;SCH;53.0226;13.7838;SEG11;130;22.5;0.664
C_holosteoides;SCH;53.0226;13.7838;SEG11;125;30.7;1.373
C_holosteoides;SCH;53.0226;13.7838;SEG11;120;26.7;0.69
C_holosteoides;SCH;53.0226;13.7838;SEG11;130;28.9;1.225
C_holosteoides;SCH;53.0226;13.7838;SEG11;116;17.6;0.34
C_holosteoides;SCH;53.0226;13.7838;SEG11;130;16;0.232
C_holosteoides;SCH;53.0226;13.7838;SEG11;127;33.6;1.932
C_holosteoides;SCH;53.0226;13.7838;SEG11;123;24.3;0.525
C_holosteoides;SCH;53.0226;13.7838;SEG11;125;24.3;1.498
C_holosteoides;SCH;53.0226;13.7838;SEG11;111;11.8;0.187
C_holosteoides;SCH;53.0226;13.7838;SEG12;97;19.3;0.346
C_holosteoides;SCH;53.0226;13.7838;SEG12;125;28.2;1.048
C_holosteoides;SCH;53.0226;13.7838;SEG12;90;18.2;0.412
C_holosteoides;SCH;53.0226;13.7838;SEG12;111;31.6;1.656
C_holosteoides;SCH;53.0226;13.7838;SEG12;141;21.7;0.564
C_holosteoides;SCH;53.0226;13.7838;SEG12;146;29.6;0.675
C_holosteoides;SCH;53.0226;13.7838;SEG12;144;16.4;0.711
C_holosteoides;SCH;53.0226;13.7838;SEG12;111;27.6;0.96
C_holosteoides;SCH;53.0226;13.7838;SEG12;134;42.5;2.058
C_holosteoides;SCH;53.0226;13.7838;SEG12;125;29;1.789
C_holosteoides;SCH;53.0226;13.7838;SEG13;118;28.6;0.532
C_holosteoides;SCH;53.0226;13.7838;SEG13;116;27.3;1.778
C_holosteoides;SCH;53.0226;13.7838;SEG13;123;18.3;0.367
C_holosteoides;SCH;53.0226;13.7838;SEG13;109;22.4;1.04
C_holosteoides;SCH;53.0226;13.7838;SEG13;123;36.8;5.217
C_holosteoides;SCH;53.0226;13.7838;SEG13;130;33.2;3.105
C_holosteoides;SCH;53.0226;13.7838;SEG13;118;42.3;2.489
C_holosteoides;SCH;53.0226;13.7838;SEG13;125;27.6;0.525
C_holosteoides;SCH;53.0226;13.7838;SEG13;132;20.2;0.679
C_holosteoides;SCH;53.0226;13.7838;SEG13;123;21.5;0.431
C_holosteoides;SCH;53.0226;13.7838;SEG14;144;17.3;0.408
C_holosteoides;SCH;53.0226;13.7838;SEG14;127;28;1.928
C_holosteoides;SCH;53.0226;13.7838;SEG14;130;19.3;0.392
C_holosteoides;SCH;53.0226;13.7838;SEG14;160;22.2;0.475
C_holosteoides;SCH;53.0226;13.7838;SEG14;104;19.5;0.453
C_holosteoides;SCH;53.0226;13.7838;SEG14;130;23.6;0.447
C_holosteoides;SCH;53.0226;13.7838;SEG14;132;24.8;0.638
C_holosteoides;SCH;53.0226;13.7838;SEG14;123;47.3;9.821
C_holosteoides;SCH;53.0226;13.7838;SEG14;91;28.2;0.472
C_holosteoides;SCH;53.0226;13.7838;SEG14;130;25.3;1.13
C_holosteoides;SCH;53.0226;13.7838;SEG14;113;40.9;5.897
C_holosteoides;SCH;53.0226;13.7838;SEG14;132;34.9;1.483
C_holosteoides;SCH;53.0226;13.7838;SEG14;132;25.6;0.376
C_holosteoides;SCH;53.0226;13.7838;SEG14;130;32.8;5.469
C_holosteoides;SCH;53.0226;13.7838;SEG14;123;27.6;1.671
C_holosteoides;SCH;53.0226;13.7838;SEG14;111;16.2;0.331
C_holosteoides;SCH;53.0226;13.7838;SEG14;127;20.2;0.455
C_holosteoides;SCH;53.0226;13.7838;SEG14;90;14.2;0.531
C_holosteoides;SCH;53.0226;13.7838;SEG14;120;39.4;4.098
C_holosteoides;SCH;53.0226;13.7838;SEG14;137;20.3;0.422
C_holosteoides;SCH;53.0226;13.7838;SEG16;104;31.6;0.363
C_holosteoides;SCH;53.0226;13.7838;SEG16;134;21.2;0.433
C_holosteoides;SCH;53.0226;13.7838;SEG16;120;26.8;0.506
C_holosteoides;SCH;53.0226;13.7838;SEG16;144;17.6;0.475
C_holosteoides;SCH;53.0226;13.7838;SEG16;123;28.4;0.808
C_holosteoides;SCH;53.0226;13.7838;SEG16;125;12;0.325
C_holosteoides;SCH;53.0226;13.7838;SEG16;127;16.3;0.306
C_holosteoides;SCH;53.0226;13.7838;SEG16;116;17.7;0.434
C_holosteoides;SCH;53.0226;13.7838;SEG16;134;17.1;0.769
C_holosteoides;SCH;53.0226;13.7838;SEG16;130;23.5;0.518
C_holosteoides;SCH;53.0226;13.7838;SEG17;125;31.2;1.649
C_holosteoides;SCH;53.0226;13.7838;SEG17;NA;3.8;0.052
C_holosteoides;SCH;53.0226;13.7838;SEG17;141;17.7;0.573
C_holosteoides;SCH;53.0226;13.7838;SEG17;137;16.5;0.565
C_holosteoides;SCH;53.0226;13.7838;SEG17;139;24.3;0.662
C_holosteoides;SCH;53.0226;13.7838;SEG17;141;30.3;1.452
C_holosteoides;SCH;53.0226;13.7838;SEG17;127;19.6;0.426
C_holosteoides;SCH;53.0226;13.7838;SEG17;137;13.4;0.319
C_holosteoides;SCH;53.0226;13.7838;SEG17;144;24.5;0.82
C_holosteoides;SCH;53.0226;13.7838;SEG17;102;16.5;0.453
C_holosteoides;SCH;53.0226;13.7838;SEG19;130;34.4;1.7
C_holosteoides;SCH;53.0226;13.7838;SEG19;120;23.1;0.681
C_holosteoides;SCH;53.0226;13.7838;SEG19;113;42.6;1.708
C_holosteoides;SCH;53.0226;13.7838;SEG19;134;21.3;0.391
C_holosteoides;SCH;53.0226;13.7838;SEG19;125;12.4;0.618
C_holosteoides;SCH;53.0226;13.7838;SEG19;134;18.2;0.319
C_holosteoides;SCH;53.0226;13.7838;SEG19;130;24.7;0.478
C_holosteoides;SCH;53.0226;13.7838;SEG19;130;21.7;0.65
C_holosteoides;SCH;53.0226;13.7838;SEG21;141;24.2;0.605
C_holosteoides;SCH;53.0226;13.7838;SEG21;132;28.2;0.495
C_holosteoides;SCH;53.0226;13.7838;SEG21;120;15.8;0.331
C_holosteoides;SCH;53.0226;13.7838;SEG21;144;16.6;0.238
C_holosteoides;SCH;53.0226;13.7838;SEG21;137;20.1;1.814
C_holosteoides;SCH;53.0226;13.7838;SEG21;123;22;0.701
C_holosteoides;SCH;53.0226;13.7838;SEG21;130;44.7;24.516
C_holosteoides;SCH;53.0226;13.7838;SEG22;123;26.6;0.733
C_holosteoides;SCH;53.0226;13.7838;SEG22;137;29.3;0.819
C_holosteoides;SCH;53.0226;13.7838;SEG22;127;23.6;0.721
C_holosteoides;SCH;53.0226;13.7838;SEG22;144;19.6;0.344
C_holosteoides;SCH;53.0226;13.7838;SEG22;127;19.6;0.315
C_holosteoides;SCH;53.0226;13.7838;SEG22;123;50.3;9.054
C_holosteoides;SCH;53.0226;13.7838;SEG22;127;17.4;0.403
C_holosteoides;SCH;53.0226;13.7838;SEG22;130;21.7;0.483
C_holosteoides;SCH;53.0226;13.7838;SEG22;144;20.7;0.552
C_holosteoides;SCH;53.0226;13.7838;SEG22;130;36.9;6.238
C_holosteoides;SCH;53.0226;13.7838;SEG23;141;27.2;1.372
C_holosteoides;SCH;53.0226;13.7838;SEG23;127;23.4;0.515
C_holosteoides;SCH;53.0226;13.7838;SEG23;113;19.7;0.561
C_holosteoides;SCH;53.0226;13.7838;SEG23;120;19.3;0.603
C_holosteoides;SCH;53.0226;13.7838;SEG23;95;29.1;2.683
C_holosteoides;SCH;53.0226;13.7838;SEG23;106;18.8;0.637
C_holosteoides;SCH;53.0226;13.7838;SEG23;134;15.7;0.708
C_holosteoides;SCH;53.0226;13.7838;SEG23;144;15.4;0.445
C_holosteoides;SCH;53.0226;13.7838;SEG23;120;25.2;0.836
C_holosteoides;SCH;53.0226;13.7838;SEG23;104;32.3;2.706
C_holosteoides;SCH;53.0226;13.7838;SEG24;125;31.1;1.421
C_holosteoides;SCH;53.0226;13.7838;SEG24;141;14.7;0.312
C_holosteoides;SCH;53.0226;13.7838;SEG24;134;20.9;0.489
C_holosteoides;SCH;53.0226;13.7838;SEG24;118;18.4;0.508
C_holosteoides;SCH;53.0226;13.7838;SEG24;132;18.2;0.555
C_holosteoides;SCH;53.0226;13.7838;SEG24;130;23.6;0.41
C_holosteoides;SCH;53.0226;13.7838;SEG24;127;28.3;0.528
C_holosteoides;SCH;53.0226;13.7838;SEG24;118;25.2;0.391
C_holosteoides;SCH;53.0226;13.7838;SEG24;139;23.1;0.54
C_holosteoides;SCH;53.0226;13.7838;SEG24;130;29.8;0.98
C_holosteoides;SCH;53.0226;13.7838;SEG25;130;31.2;8.45
C_holosteoides;SCH;53.0226;13.7838;SEG25;139;29.5;0.634
C_holosteoides;SCH;53.0226;13.7838;SEG25;139;21.5;0.408
C_holosteoides;SCH;53.0226;13.7838;SEG25;144;21.5;0.414
C_holosteoides;SCH;53.0226;13.7838;SEG25;134;45.7;12.344
C_holosteoides;SCH;53.0226;13.7838;SEG25;130;45.5;4.723
C_holosteoides;SCH;53.0226;13.7838;SEG25;104;20.8;0.622
C_holosteoides;SCH;53.0226;13.7838;SEG25;144;19.8;0.698
C_holosteoides;SCH;53.0226;13.7838;SEG25;146;14.8;0.275
C_holosteoides;SCH;53.0226;13.7838;SEG26;134;24.2;0.661
C_holosteoides;SCH;53.0226;13.7838;SEG26;130;34.5;9.723
C_holosteoides;SCH;53.0226;13.7838;SEG26;123;23.2;0.554
C_holosteoides;SCH;53.0226;13.7838;SEG26;120;35.3;2.812
C_holosteoides;SCH;53.0226;13.7838;SEG26;127;28.3;1.176
C_holosteoides;SCH;53.0226;13.7838;SEG26;144;15.8;0.298
C_holosteoides;SCH;53.0226;13.7838;SEG26;118;21.2;0.314
C_holosteoides;SCH;53.0226;13.7838;SEG26;127;20.2;0.45
C_holosteoides;SCH;53.0226;13.7838;SEG26;127;38.4;4.037
C_holosteoides;SCH;53.0226;13.7838;SEG26;106;31.3;1.609
C_holosteoides;SCH;53.0226;13.7838;SEG27;130;31.3;0.92
C_holosteoides;SCH;53.0226;13.7838;SEG27;127;22.1;0.832
C_holosteoides;SCH;53.0226;13.7838;SEG27;130;37;2.207
C_holosteoides;SCH;53.0226;13.7838;SEG27;137;27.8;1.149
C_holosteoides;SCH;53.0226;13.7838;SEG27;130;14.9;0.391
C_holosteoides;SCH;53.0226;13.7838;SEG27;127;34.5;1.009
C_holosteoides;SCH;53.0226;13.7838;SEG27;134;18.9;0.431
C_holosteoides;SCH;53.0226;13.7838;SEG27;134;27.5;0.745
C_holosteoides;SCH;53.0226;13.7838;SEG27;118;49.3;5.153
C_holosteoides;SCH;53.0226;13.7838;SEG28;123;36.7;1.08
C_holosteoides;SCH;53.0226;13.7838;SEG28;144;14.9;0.293
C_holosteoides;SCH;53.0226;13.7838;SEG28;123;60.8;16.338
C_holosteoides;SCH;53.0226;13.7838;SEG28;120;29.2;0.258
C_holosteoides;SCH;53.0226;13.7838;SEG28;120;37.8;2.072
C_holosteoides;SCH;53.0226;13.7838;SEG28;141;19.3;0.452
C_holosteoides;SCH;53.0226;13.7838;SEG28;123;18.7;0.563
C_holosteoides;SCH;53.0226;13.7838;SEG28;127;26.3;0.594
C_holosteoides;SCH;53.0226;13.7838;SEG28;123;23.7;0.647
C_holosteoides;SCH;53.0226;13.7838;SEG28;130;24;0.414
C_holosteoides;SCH;53.0226;13.7838;SEG29;116;18.2;0.37
C_holosteoides;SCH;53.0226;13.7838;SEG29;139;22.5;0.608
C_holosteoides;SCH;53.0226;13.7838;SEG29;130;23.1;0.792
C_holosteoides;SCH;53.0226;13.7838;SEG29;120;47.2;7.201
C_holosteoides;SCH;53.0226;13.7838;SEG29;130;40.7;2.2
C_holosteoides;SCH;53.0226;13.7838;SEG29;130;25.8;0.481
C_holosteoides;SCH;53.0226;13.7838;SEG29;120;11.5;0.515
C_holosteoides;SCH;53.0226;13.7838;SEG29;120;38.7;2.833
C_holosteoides;SCH;53.0226;13.7838;SEG29;120;23.7;0.656
C_holosteoides;SCH;53.0226;13.7838;SEG29;120;29.4;0.931
C_holosteoides;SCH;53.0226;13.7838;SEG31;158;14.6;0.381
C_holosteoides;SCH;53.0226;13.7838;SEG31;123;11.3;0.301
C_holosteoides;SCH;53.0226;13.7838;SEG31;120;18.2;0.282
C_holosteoides;SCH;53.0226;13.7838;SEG31;137;25.6;0.947
C_holosteoides;SCH;53.0226;13.7838;SEG31;151;17.8;0.381
C_holosteoides;SCH;53.0226;13.7838;SEG31;137;36.1;1.392
C_holosteoides;SCH;53.0226;13.7838;SEG31;130;18.7;0.59
C_holosteoides;SCH;53.0226;13.7838;SEG31;127;49.8;6.394
C_holosteoides;SCH;53.0226;13.7838;SEG31;123;50.6;9.888
C_holosteoides;SCH;53.0226;13.7838;SEG31;134;49.5;28.053
C_holosteoides;SCH;53.0226;13.7838;SEG32;148;17.6;0.67
C_holosteoides;SCH;53.0226;13.7838;SEG32;130;46.1;17.654
C_holosteoides;SCH;53.0226;13.7838;SEG32;137;16.8;0.492
C_holosteoides;SCH;53.0226;13.7838;SEG32;118;23.7;1.124
C_holosteoides;SCH;53.0226;13.7838;SEG32;146;15;0.243
C_holosteoides;SCH;53.0226;13.7838;SEG32;139;26;1.444
C_holosteoides;SCH;53.0226;13.7838;SEG32;139;23.2;0.623
C_holosteoides;SCH;53.0226;13.7838;SEG32;127;23.3;0.725
C_holosteoides;SCH;53.0226;13.7838;SEG32;120;22;0.631
C_holosteoides;SCH;53.0226;13.7838;SEG32;144;34.6;2.738
C_holosteoides;SCH;53.0226;13.7838;SEG33;132;24.8;0.324
C_holosteoides;SCH;53.0226;13.7838;SEG33;125;26.4;0.488
C_holosteoides;SCH;53.0226;13.7838;SEG33;134;29.2;0.675
C_holosteoides;SCH;53.0226;13.7838;SEG33;116;26;0.356
C_holosteoides;SCH;53.0226;13.7838;SEG33;104;28;1.321
C_holosteoides;SCH;53.0226;13.7838;SEG33;116;16.7;0.438
C_holosteoides;SCH;53.0226;13.7838;SEG33;123;25.6;0.465
C_holosteoides;SCH;53.0226;13.7838;SEG33;125;48.1;3.692
C_holosteoides;SCH;53.0226;13.7838;SEG33;127;36.9;2.166
C_holosteoides;SCH;53.0226;13.7838;SEG37;95;13.2;0.314
C_holosteoides;SCH;53.0226;13.7838;SEG37;104;15.7;0.428
C_holosteoides;SCH;53.0226;13.7838;SEG37;95;20;0.79
C_holosteoides;SCH;53.0226;13.7838;SEG37;134;29.6;1.327
C_holosteoides;SCH;53.0226;13.7838;SEG37;118;32.3;1.467
C_holosteoides;SCH;53.0226;13.7838;SEG37;130;16;0.374
C_holosteoides;SCH;53.0226;13.7838;SEG37;127;27.9;0.717
C_holosteoides;SCH;53.0226;13.7838;SEG37;113;19.2;0.613
C_holosteoides;SCH;53.0226;13.7838;SEG37;109;20;0.583
C_holosteoides;SCH;53.0226;13.7838;SEG37;120;20.1;0.471
C_holosteoides;SCH;53.0226;13.7838;SEG37;127;20.6;0.514
C_holosteoides;SCH;53.0226;13.7838;SEG37;90;33.2;6.017
C_holosteoides;SCH;53.0226;13.7838;SEG37;139;17.6;0.362
C_holosteoides;SCH;53.0226;13.7838;SEG37;109;16.6;0.326
C_holosteoides;SCH;53.0226;13.7838;SEG37;137;32.3;0.987
C_holosteoides;SCH;53.0226;13.7838;SEG37;139;22.4;0.456
C_holosteoides;SCH;53.0226;13.7838;SEG37;90;39.3;6.032
C_holosteoides;SCH;53.0226;13.7838;SEG37;125;19.6;0.381
C_holosteoides;SCH;53.0226;13.7838;SEG37;137;16.6;0.347
C_holosteoides;SCH;53.0226;13.7838;SEG37;123;41.7;3.505
C_holosteoides;SCH;53.0226;13.7838;SEG42;130;20.6;0.41
C_holosteoides;SCH;53.0226;13.7838;SEG42;127;24.3;0.468
C_holosteoides;SCH;53.0226;13.7838;SEG42;141;19.2;0.382
C_holosteoides;SCH;53.0226;13.7838;SEG42;118;20.4;0.433
C_holosteoides;SCH;53.0226;13.7838;SEG42;137;20.9;0.294
